Id,Name
1937,Playboy Centerfold: Bernaola Twins: 2000 Playmate Of The Year
1938,Playboy Girls Next Door: Naughty And Nice
1939,Playboy Playmate Erotic Adventures
1940,Secrets Of Magic: Lance Burton
1941,AC/DC: No Bull
1942,Alice Cooper: Billion Dollar Babies (DVD-Audio)
1943,American Pie (Special Edition/ Unrated Version)/ Half Baked
1944,Babe (Dolby Digital)/ Babe: Pig In The City
1945,Liar Liar (Special Edition/ Dolby Digital)/ Ed-TV (Special Edition/ Dolby Digital)
1946,End Of Days/ Virus (Special Edition/ Dolby Digital)
1947,Erin Brockovich/ Primary Colors
1948,Playboy Playmates Bustin' Out
1949,Deep Core
1950,Mommie Dearest
1951,Place In The Sun (Special Edition)
1952,Pledge
1953,Proof Of Life (Special Edition)
1954,Star Trek TV #27: The Ultimate Computer/ The Omega Glory
1955,Star Trek TV #28: Assignment Earth/ Spectre Of The Gun
1956,State And Main (Special Edition)
1957,Austin Blues #1: Song Xpress
1958,Bach: Organ Spectacular: Ton Koopman (DVD-Audio)
1959,Classic Blues #1: Song Xpress
1960,Classic Rock #3: Song Xpress
1961,Classic Surf #1: Song Xpress
1962,Dvorak: Symphony 9: From The New World: Harnoncourt (DVD-Audio)
1963,Fourplay: Fourplay (DVD-Audio)
1964,Luis Miguel: Romances (DVD-Audio)
1965,"Missy ""Misdemeanor"" Elliott: Hits Of Miss E: The Videos #1"
1966,Modern Rock #1: Song Xpress
1967,Party Tunes #1: Song Xpress
1968,Down To Earth
1969,Gift
1970,Wayne's World (Special Edition)
1971,Wayne's World 1 & 2: The Complete Epic (Special Edition)
1972,Wayne's World 2 (Special Edition)
1973,Any Given Sunday (Special Edition)
1974,Mishima: A Life In Four Chapters
1975,Sugar And Spice
1976,Thirteen Days (Special Edition)
1977,Get Carter: Special Edition
1978,Caveman's Valentine
1979,Family Man (Special Edition)
1980,Goonies (Special Edition)
1981,Head Over Heels
1982,Meet Joe Black: The Ultimate Edition (Special Edition)
1983,Notting Hill: The Ultimate Edition (Special Edition)
1984,Patch Adams: The Ultimate Edition (Special Edition)
1985,Scooby Doo's Spookiest Tales
1986,Playboy American Beauties: Sexy Girls Next Door
1987,T-Rex: Back To The Cretaceous: IMAX
1988,Hatari!
1989,Nightbreed
1990,Paint Your Wagon
1991,Shootist
1992,Audrey Rose
1993,Beast Within
1994,Blow Out
1995,Breeders
1996,Candyman 2: Farewell To The Flesh
1997,Carrie (Special Edition)
1998,"Count Yorga, Vampire"
1999,Crossfire Trail
2000,Dressed To Kill (Special Edition)
2001,Dunwich Horror
2002,First Power
2003,Haunted Honeymoon
2004,Howling
2005,Invaders From Mars (1986)
2006,Island Of Dr. Moreau (1977)
2007,It! The Terror From Beyond Space
2008,Killer Klowns From Outer Space (Special Edition)
2009,Mars Needs Women
2010,Monster That Challenged The World
2011,Planet Of The Vampires
2012,Reptilicus
2013,Scanners
2014,Sweet November
2015,Theatre Of Blood
2016,Valentine (Special Edition)
2017,Twice Told Tales
2018,Things You Can Tell Just By Looking At Her
2019,Gremlins
2020,John Waters Collection #1: Hairspray/ Pecker (Special Edition)
2021,Forrest Gump (Special Edition)
2022,Nuremberg
2023,Air Rage (Special Edition)
2024,Alice Cooper: Welcome To My Nightmare (DVD-Audio)
2025,Funeral In Berlin
2026,Hitters On Hitting: Finding The Sweet Spot: Major League Baseball
2027,Hunter
2028,Mahler: Symphony 3 In D Minor: Kent Nagano
2029,Star Trek TV #29: Elaan Of Troyius/ The Paradise Syndrome
2030,Star Trek TV #30: The Enterprise Incident/ And The Children Shall Lead
2031,Hannibal (Special Edition)
2032,Silence Of The Lambs (Special Edition/ Pan & Scan)
2033,Silence Of The Lambs (Special Edition/ Widescreen)
2034,Human Face
2035,Elizabeth R
2036,Fawlty Towers #1
2037,Fawlty Towers #2
2038,Fawlty Towers #3
2039,Fawlty Towers: The Complete Collection
2040,Robbie The Reindeer
2041,Teletubbies: Baby Animals
2042,Waiting For Guffman (Special Edition)
2043,Incredible Adventures Of Wallace And Gromit
2044,Abbott And Costello Meet The Mummy
2045,Classic Monsters: The Definitive Collection 3-Pack (Special Edition)
2046,Dracula's Daughter/ Son Of Dracula
2047,Frankenstein Meets The Wolf Man/ House Of Frankenstein
2048,Mummy's Ghost/ The Mummy's Curse
2049,Mummy's Hand/ The Mummy's Tomb
2050,Son Of Frankenstein/ Ghost Of Frankenstein
2051,Werewolf Of London/ She-Wolf Of London
2052,Tremors (Special Edition)/ Tremors 2: Aftershocks
2053,Underneath/ Village Of The Damned
2054,American Werewolf In London (Special Edition)
2055,Blood Simple
2056,Bride Of Chucky/ Child's Play 2: Chucky's Back
2057,Cape Fear (Special Edition/ 1962)
2058,Cape Fear (Special Edition/ 1991)
2059,Darkman/ Darkman 2: The Return Of Durant
2060,FlixMix: Boogeymen
2061,Halloween 2
2062,Play Misty For Me
2063,15 Minutes (Special Edition)
2064,3000 Miles To Graceland
2065,American Pie: The Ultimate Edition (R Rated Version/ Special Edition)
2066,American Pie: The Ultimate Edition (Unrated Version/ Special Edition)
2067,Enemy At The Gates
2068,House Party 4: Down To The Last Minute
2069,Never Ending Story
2070,Never Ending Story 2
2071,See Spot Run (Special Edition)
2072,Willy Wonka And The Chocolate Factory (Special Edition)
2073,Along Came Jones
2074,Eddie And The Cruisers
2075,French Lieutenant's Woman
2076,Home For The Holidays (Special Edition)
2077,How The Grinch Stole Christmas (Limited Special Edition/ 2000)
2078,How The Grinch Stole Christmas (Pan & Scan/ Special Edition/ 2000)
2079,How The Grinch Stole Christmas (Widescreen/ Special Edition/ 2000)
2080,Little Man Tate (Special Edition)
2081,Princess Bride (Special Edition)
2082,Return Of A Man Called Horse
2083,Under Fire
2084,Valdez Is Coming
2085,Woman In Red
2086,Chato's Land
2087,Comes A Horseman
2088,Godfather DVD Collection (Special Edition)
2089,Hole In The Head
2090,Irma La Douce
2091,It's A Mad Mad Mad Mad World (Special Edition)
2092,King Solomon's Mines
2093,Lawman
2094,Little Foxes
2095,Pocketful Of Miracles
2096,Quigley Down Under
2097,Sayonara
2098,Josie And The Pussycats (Special Edition)
2099,CItizen Kane
2100,Terminator
2101,Fiddler on the Roof (Special Edition)
2102,Blow (Special Edition)
2103,Company Man
2104,Daybreak (Special Edition)
2105,Marathon Man
2106,Star Trek TV #31: Spock's Brain/ Is There In Truth No Beauty?
2107,Star Trek TV #32: The Empath/ The Tholian Web
2108,Dish
2109,Driven (Special Edition)
2110,Exit Wounds
2111,Pokemon 3: The Movie
2112,A.I.: Artificial Intelligence: The Soundtrack (DVD-Audio)
2113,"Missy ""Misdemeanor"" Elliott: Miss E: So Addictive (DVD-Audio)"
2114,Philip Glass: Koyaanisqatsi (DVD-Audio)
2115,Mummy Returns (Special Edition/ Pan & Scan)
2116,Mummy Returns (Special Edition/ Widescreen)
2117,A*Teens: Bouncing Off The Ceiling/ Mamma Mia DVD Single
2118,Arabella: Strauss: Metropolitan Opera
2119,BBMak: Sooner And Later: Our First Year In America
2120,Blink 182: Man Overboard/ Adam's Song DVD Single
2121,Caetano Veloso: Prenda Minha
2122,Carmen: Bizet: James Levine: Metropolitan Opera
2123,Der Rosenkavalier: Strauss: Carlos Kleiber: Vienna Opera
2124,Die Fledermaus: Strauss: Carlos Kleiber: Bavarian State Opera
2125,Die Walkure: Wagner: James Levine: Metropolitan Opera
2126,Die Zauberflote: Mozart: James Levine: Metropolitan Opera
2127,Eminem: E
2128,Essential Ballet
2129,Fires Of Kuwait: IMAX
2130,Frank Lloyd Wright
2131,Freddie Mercury: The Video Collection
2132,Giselle: American Ballet Theatre
2133,Hanson: At The Fillmore
2134,Il Trovatore: Verdi: James Levine: Metropolitan Opera
2135,Insane Clown Posse: Big Money Hustla$
2136,Jay-Z: The Making Of Guilty Until Proven Innocent DVD Single
2137,Lewis And Clark: The Journey Of The Corps Of Discovery (Special Edition)
2138,Thomas Jefferson
2139,K-Ci And Jojo: All My Life/ Wanna Do You Right DVD Single
2140,La Traviata: Verdi: Georg Solti: Royal Opera
2141,"Motley Crue: Lewd, Crued And Tattooed"
2142,Nutcracker: Tchaikovsky: Kirov Ballet
2143,Otello: Verdi: Herbert Von Karajan
2144,Patti Labelle: Live! One Night Only
2145,Rammstein: Live Aus Berlin
2146,Rigoletto: Verdi: Riccardo Chailly
2147,Santana: Sacred Fire: Live In Mexico
2148,Doctor Who: Spearhead From Space (Special Edition)
2149,Doctor Who: The Five Doctors (Special Edition)
2150,Survivor: Australian Outback: Season #2: Greatest And Most Outrageous Moments
2151,Charlotte's Web (Pan & Scan)
2152,Crocodile Dundee
2153,Hobbit
2154,Let It Ride
2155,Lord Of The Rings
2156,Mission Impossible/ Mission Impossible 2
2157,National Geographic: Africa
2158,Rugrats Movie/ Rugrats In Paris: The Movie
2159,Aida: Verdi: James Levine: Metropolitan Opera
2160,Andrea Bocelli: Sacred Arias
2161,Anne-Sophie Mutter: A Life With Beethoven
2162,Blink 182: The Urethra Chronicles
2163,Crocodile Dundee In Los Angeles
2164,Crocodile Dundee 2
2165,Into The Arms Of Strangers: Stories Of The Kindertransport (Special Edition)
2166,Powerman 5000: Backstage And Beyond The Infinite
2167,Return Of The King
2168,Secret Garden: A Night With Secret Garden
2169,Miles Davis: Miles In Paris
2170,Twiztid: Born Twiztid
2171,Doctor Who: The Robots Of Death (Special Edition)
2172,Paul Simon: You're The One (DVD-Audio)
2173,Prancer
2174,Roboco
2175,When Worlds Collide
2176,Along Came a Spider
2177,Pet Sematary 2
2178,Tales From The Darkside: The Movie (Special Edition)
2179,Friday The 13th 5: A New Beginning
2180,Friday The 13th 6: Jason Lives
2181,Across 110th Street
2182,American Ninja
2183,Brannigan
2184,Bucktown
2185,Clambake
2186,Colors
2187,"Cornbread, Earl And Me"
2188,Craig David: Fill Me In DVD Single
2189,Destiny In Space: IMAX
2190,Five On The Black Hand Side
2191,Hail Columbia!: IMAX
2192,Heart Of Dixie
2193,Hell Up In Harlem
2194,IMAX Space Collection
2195,K.D. Lang: Live By Request
2196,MacArthur
2197,Making The Grade
2198,Masters Of The Universe
2199,Midway (Special Edition)
2200,Mission To Mir: IMAX
2201,Not Without My Daughter
2202,Running Scared
2203,Scooby Doo And The Cyber Chase
2204,She Devil
2205,Shiloh
2206,Shiloh 2: Shiloh Season
2207,Kansas
2208,Dress Code
2209,John Waters Collection #2: Polyester/ Desperate Living (Special Edition)
2210,Doctor Zhivago (Special Edition)
2211,John Waters Collection #3: Pink Flamingos/ Female Trouble (Special Edition)
2212,Beautiful Creatures
2213,Rat
2214,Stardom
2215,Tremors 3: Back To Perfection
2216,New York
2217,Empire Of The Sun
2218,Grandma Got Run Over By A Reindeer
2219,Mummy (1959)
2220,Bjork: Hidden Place DVD Single
2221,Land Before Time: The Big Freeze
2222,Angel Eyes (Special Edition/ 2001)
2223,"He Said, She Said (Special Edition)"
2224,Rugrats: Decade In Diapers
2225,Star Trek TV #35: That Which Survives/ Let That Be Your Last Battlefield
2226,Star Trek TV #36: Whom Gods Destroy/ The Mark Of Gideon
2227,Swordfish (Special Edition)
2228,Town And Country
2229,Andrew Lloyd Webber Spotlight Performance Box Set
2230,Andrew Lloyd Webber: Royal Albert Hall Celebration
2231,Butcher's Wife
2232,Michael Flatley: Feet Of Flames
2233,Powerpuff Girls: Meet The Beat Alls (Special Edition)
2234,Beethoven's 4th
2235,Cats: The Ultimate Edition
2236,Michael Flatley: Gold
2237,Boss Of Bosses
2238,Broadway Danny Rose
2239,Choose Me
2240,Dogs Of War
2241,Dominick And Eugene
2242,Gang Related
2243,Gregory's Girl
2244,Hannah And Her Sisters
2245,Midsummer Night's Sex Comedy
2246,Of Mice And Men (1992)
2247,Purple Rose Of Cairo
2248,Radio Days
2249,Woody Allen Collection 1982-1987
2250,Zelig
2251,Angry Red Planet
2252,At The Earth's Core
2253,Christina's House
2254,Empire Of The Ants
2255,Eye For An Eye (1981)
2256,I Bury The Living (MGM)
2257,Invasion U.S.A.
2258,Lone Wolf McQuade
2259,Lord Of The Flies (1990)
2260,Morons From Outer Space
2261,People That Time Forgot
2262,Strange Invaders
2263,War Gods Of The Deep
2264,Cats And Dogs (Special Edition)
2265,South Park: Timmy!
2266,Friends: The Best Of Friends #3
2267,Friends: The Best Of Friends #4
2268,Friends: The Best Of Friends Collection #1-4
2269,Friends: The Best Of Friends Gift Set #3 & 4
2270,South Park: Winter Wonderland
2271,Frankie And Johnny (1991)
2272,Star Trek: The Motion Pictures DVD Collection 1-9
2273,Star Trek: The Original Crew Movie Collection 1-6
2274,What's Eating Gilbert Grape
2275,MTV: Inside Fear
2276,MTV: The Real World You Never Saw: Back To New York
2277,Star Trek 1: The Motion Picture: The Director's Edition (Special Edition)
2278,Apocalypse Now Redux
2279,Bill And Ted's Bogus Journey
2280,Bill And Ted's Excellent Adventure
2281,Defiant Ones
2282,Dirty Rotten Scoundrels (Special Edition)
2283,Fritz The Cat
2284,Handmaid's Tale
2285,Inherit The Wind
2286,Lara Croft: Tomb Raider (Special Edition)
2287,Look Back In Anger
2288,Lover
2289,Nine Lives Of Fritz The Cat
2290,Party (1968)
2291,Pokemon: Mewtwo Returns
2292,Separate Tables (Special Edition)
2293,Topkapi
2294,Witness For The Prosecution
2295,Dodsworth
2296,Josie And The Pussycats (Special Edition/ PG Version)
2297,Gone with Sunny
2298,Matrix 2
